id,make,model,year,fuelType1,drive,trany,VClass,cylinders,displ,speeds,drive_number,avgMpg
41474,Ford,Transit Connect USPS,2020,Regular Gasoline,Front-Wheel Drive,Automatic (S6),Special Purpose Vehicle 2WD,4.0,2.5,6.0,2,28.64
41475,Hyundai,Santa Fe FWD,2020,Regular Gasoline,Front-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 2WD,4.0,2.0,8.0,2,29.009999999999998
41476,Hyundai,Santa Fe FWD,2020,Regular Gasoline,Front-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 2WD,4.0,2.4,8.0,2,31.889139999999998
41477,Lexus,NX 300,2020,Premium Gasoline,Front-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 2WD,4.0,2.0,6.0,2,32.07162
41478,Mitsubishi,Outlander 2WD,2020,Regular Gasoline,Front-Wheel Drive,Automatic (AV-S6),Small Sport Utility Vehicle 2WD,4.0,2.4,6.0,2,35.94457
41479,Hyundai,Santa Fe AWD,2020,Regular Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,28.12493
41480,Hyundai,Santa Fe AWD,2020,Regular Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,4.0,2.4,8.0,4,30.417039999999993
41481,Lexus,NX 300h AWD,2020,Regular Gasoline,All-Wheel Drive,Automatic (AV-S6),Small Sport Utility Vehicle 4WD,4.0,2.5,6.0,4,43.838339999999995
41482,Lexus,NX 300 AWD,2020,Premium Gasoline,All-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 4WD,4.0,2.0,6.0,4,31.677409999999995
41483,Lexus,NX 300 AWD F Sport,2020,Premium Gasoline,All-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 4WD,4.0,2.0,6.0,4,30.668419999999998
41484,Mitsubishi,Outlander 4WD,2020,Regular Gasoline,4-Wheel Drive,Automatic (AV-S6),Small Sport Utility Vehicle 4WD,4.0,2.4,6.0,4,33.84878
41485,Ford,Explorer RWD,2020,Regular Gasoline,Rear-Wheel Drive,Automatic (S10),Standard Sport Utility Vehicle 2WD,4.0,2.3,10.0,2,31.409999999999997
41486,Lincoln,Aviator RWD,2020,Regular Gasoline,Rear-Wheel Drive,Automatic (S10),Standard Sport Utility Vehicle 2WD,6.0,3.0,10.0,2,26.9543
41487,Ford,Explorer AWD,2020,Regular Gasoline,Part-time 4-Wheel Drive,Automatic (S10),Standard Sport Utility Vehicle 4WD,4.0,2.3,10.0,4,29.979999999999997
41488,Lincoln,Aviator AWD,2020,Regular Gasoline,Part-time 4-Wheel Drive,Automatic (S10),Standard Sport Utility Vehicle 4WD,6.0,3.0,10.0,4,25.24
41490,Volvo,S60 FWD,2020,Premium Gasoline,Front-Wheel Drive,Automatic (S8),Compact Cars,4.0,2.0,8.0,2,36.1
41491,Volvo,S60 AWD,2020,Premium Gasoline,All-Wheel Drive,Automatic (S8),Compact Cars,4.0,2.0,8.0,4,32.739999999999995
41493,Volvo,S90 AWD,2020,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.0,8.0,4,32.269999999999996
41494,Volvo,V60 FWD,2020,Premium Gasoline,Front-Wheel Drive,Automatic (S8),Small Station Wagons,4.0,2.0,8.0,2,36.1
41495,Volvo,V60 CC AWD,2020,Premium Gasoline,All-Wheel Drive,Automatic (S8),Small Station Wagons,4.0,2.0,8.0,4,32.47
41496,Volvo,V90 FWD,2020,Premium Gasoline,Front-Wheel Drive,Automatic (S8),Midsize Station Wagons,4.0,2.0,8.0,2,36.1
41497,Volvo,V90 AWD,2020,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Station Wagons,4.0,2.0,8.0,4,32.269999999999996
41498,Volvo,V90 CC AWD,2020,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Station Wagons,4.0,2.0,8.0,4,30.72
41499,Chevrolet,Equinox FWD,2020,Regular Gasoline,Front-Wheel Drive,Automatic 6-spd,Small Sport Utility Vehicle 2WD,4.0,1.5,6.0,2,38.17
41500,Chevrolet,Equinox FWD,2020,Premium Gasoline,Front-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 2WD,4.0,2.0,9.0,2,32.95
41501,GMC,Terrain FWD,2020,Regular Gasoline,Front-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 2WD,4.0,1.5,9.0,2,36.519999999999996
41502,Volvo,XC60 FWD,2020,Premium Gasoline,Front-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 2WD,4.0,2.0,8.0,2,31.67
41503,Volvo,XC40 FWD,2020,Regular Gasoline,Front-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 2WD,4.0,2.0,8.0,2,35.019999999999996
41504,Chevrolet,Equinox AWD,2020,Regular Gasoline,All-Wheel Drive,Automatic 6-spd,Small Sport Utility Vehicle 4WD,4.0,1.5,6.0,4,37.06946
41505,Chevrolet,Equinox AWD,2020,Premium Gasoline,All-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 4WD,4.0,2.0,9.0,4,31.359999999999996
41506,GMC,Terrain AWD,2020,Regular Gasoline,All-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 4WD,4.0,1.5,9.0,4,35.27699
41507,GMC,Terrain AWD,2020,Premium Gasoline,All-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 4WD,4.0,2.0,9.0,4,31.359999999999996
41508,Volvo,XC60 AWD,2020,Premium Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,29.449999999999996
41509,Volvo,XC40 AWD,2020,Premium Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,32.64
41510,Volvo,XC90 FWD,2020,Premium Gasoline,Front-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 2WD,4.0,2.0,8.0,2,31.85
41511,Ford,Explorer AWD,2020,Regular Gasoline,Part-time 4-Wheel Drive,Automatic (S10),Standard Sport Utility Vehicle 4WD,6.0,3.0,10.0,4,26.1732
41512,Ford,Explorer FFV AWD,2020,Regular Gasoline,Part-time 4-Wheel Drive,Automatic (S10),Standard Sport Utility Vehicle 4WD,6.0,3.3,10.0,4,23.799999999999997
41516,Mercedes-Benz,AMG GT Coupe,2020,Premium Gasoline,Rear-Wheel Drive,Automatic (AM7),Two Seaters,8.0,4.0,7.0,2,22.96
41517,Mercedes-Benz,AMG GT Roadster,2020,Premium Gasoline,Rear-Wheel Drive,Automatic (AM7),Two Seaters,8.0,4.0,7.0,2,22.96
41518,Buick,Encore FWD,2020,Regular Gasoline,Front-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 2WD,4.0,1.4,6.0,2,36.1
41519,Chevrolet,Trax FWD,2020,Regular Gasoline,Front-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 2WD,4.0,1.4,6.0,2,37.65
41520,Buick,Encore AWD,2020,Regular Gasoline,All-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 4WD,4.0,1.4,6.0,4,34.11
41521,Chevrolet,Trax AWD,2020,Regular Gasoline,All-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 4WD,4.0,1.4,6.0,4,34.11
41522,Volvo,XC60 AWD,2020,Premium Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,29.65
41523,Buick,Enclave FWD,2020,Regular Gasoline,Front-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 2WD,6.0,3.6,9.0,2,27.22
41524,Chevrolet,Traverse FWD,2020,Regular Gasoline,Front-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 2WD,6.0,3.6,9.0,2,27.22
41525,Buick,Enclave AWD,2020,Regular Gasoline,All-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 4WD,6.0,3.6,9.0,4,25.54759
41526,Chevrolet,Traverse AWD,2020,Regular Gasoline,All-Wheel Drive,Automatic 9-spd,Standard Sport Utility Vehicle 4WD,6.0,3.6,9.0,4,25.65232
41528,Volvo,XC90 AWD,2020,Premium Gasoline,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,4.0,2.0,8.0,4,29.65
41529,Kia,Optima Plug-in Hybrid,2020,Regular Gasoline,Front-Wheel Drive,Automatic (AM6),Midsize Cars,4.0,2.0,6.0,2,56.64
41530,Alfa Romeo,4C,2020,Premium Gasoline,Rear-Wheel Drive,Automatic (AM6),Two Seaters,4.0,1.8,6.0,2,33.8
41531,Chevrolet,Sonic,2020,Regular Gasoline,Front-Wheel Drive,Automatic (S6),Compact Cars,4.0,1.4,6.0,2,38.56664
41537,Kia,K900,2020,Premium Gasoline,All-Wheel Drive,Automatic (S8),Large Cars,6.0,3.3,8.0,4,26.689999999999998
41538,Chevrolet,Sonic 5,2020,Regular Gasoline,Front-Wheel Drive,Automatic (S6),Small Station Wagons,4.0,1.4,6.0,2,38.56664
41539,Cadillac,XT4 FWD,2020,Premium Gasoline,Front-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 2WD,4.0,2.0,9.0,2,34.65
41540,Infiniti,QX60 FWD,2020,Premium Gasoline,Front-Wheel Drive,Automatic (AV-S7),Small Sport Utility Vehicle 2WD,6.0,3.5,7.0,2,28.690079999999995
41541,Cadillac,XT4 AWD,2020,Premium Gasoline,All-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 4WD,4.0,2.0,9.0,4,31.467570000000002
41542,Infiniti,QX60 AWD,2020,Premium Gasoline,All-Wheel Drive,Automatic (AV-S7),Small Sport Utility Vehicle 4WD,6.0,3.5,7.0,4,27.84314
41543,Subaru,BRZ,2020,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Minicompact Cars,4.0,2.0,6.0,2,30.774139999999996
41544,Subaru,BRZ,2020,Premium Gasoline,Rear-Wheel Drive,Automatic (S6),Minicompact Cars,4.0,2.0,6.0,2,36.1
41545,Subaru,BRZ tS,2020,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Minicompact Cars,4.0,2.0,6.0,2,29.629999999999995
41546,Chevrolet,Camaro,2020,Premium Gasoline,Rear-Wheel Drive,Automatic (S10),Subcompact Cars,8.0,6.2,10.0,2,18.8282
41547,Chevrolet,Camaro,2020,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,8.0,6.2,6.0,2,19.764829999999996
41548,Chevrolet,Camaro,2020,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,4.0,2.0,6.0,2,30.343739999999997
41549,Chevrolet,Camaro,2020,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Subcompact Cars,4.0,2.0,8.0,2,32.57666999999999
41550,Chevrolet,Camaro,2020,Regular Gasoline,Rear-Wheel Drive,Manual 6-spd,Subcompact Cars,6.0,3.6,6.0,2,25.350879999999997
41551,Lexus,LC 500,2020,Premium Gasoline,Rear-Wheel Drive,Automatic (S10),Subcompact Cars,8.0,5.0,10.0,2,23.86249
41552,Lexus,LC 500h,2020,Premium Gasoline,Rear-Wheel Drive,Automatic (AV-S10),Subcompact Cars,6.0,3.5,10.0,2,39.88
41554,Subaru,WRX,2020,Premium Gasoline,All-Wheel Drive,Manual 6-spd,Compact Cars,4.0,2.0,6.0,4,29.860889999999998
41555,Subaru,WRX,2020,Premium Gasoline,All-Wheel Drive,Automatic (AV-S8),Compact Cars,4.0,2.0,8.0,4,26.229999999999997
41556,Subaru,WRX,2020,Premium Gasoline,All-Wheel Drive,Manual 6-spd,Compact Cars,4.0,2.5,6.0,4,23.5846
41557,Buick,Regal,2020,Premium Gasoline,Front-Wheel Drive,Automatic (S9),Midsize Cars,4.0,2.0,9.0,2,33.87672
41558,Buick,Regal AWD,2020,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.0,8.0,4,31.64
41559,Hyundai,Elantra GT,2020,Regular Gasoline,Front-Wheel Drive,Automatic (S6),Large Cars,4.0,2.0,6.0,2,36.1
41560,Hyundai,Elantra GT,2020,Regular Gasoline,Front-Wheel Drive,Automatic (AM-S7),Large Cars,4.0,1.6,7.0,2,36.32
41561,Hyundai,Elantra GT,2020,Regular Gasoline,Front-Wheel Drive,Manual 6-spd,Large Cars,4.0,1.6,6.0,2,33.29
41562,Subaru,Legacy AWD,2020,Regular Gasoline,All-Wheel Drive,Automatic (AV-S8),Large Cars,4.0,2.5,8.0,4,39.88679
41563,Subaru,Legacy AWD,2020,Regular Gasoline,All-Wheel Drive,Automatic (AV-S8),Large Cars,4.0,2.4,8.0,4,35.29
41564,Buick,Regal TourX AWD,2020,Premium Gasoline,All-Wheel Drive,Automatic (S8),Small Station Wagons,4.0,2.0,8.0,4,31.64
41565,Mitsubishi,Eclipse Cross 2WD,2020,Regular Gasoline,Front-Wheel Drive,Automatic (AV-S8),Small Sport Utility Vehicle 2WD,4.0,1.5,8.0,2,35.84294
41566,Mitsubishi,Eclipse Cross ES 2WD,2020,Regular Gasoline,Front-Wheel Drive,Automatic (AV-S8),Small Sport Utility Vehicle 2WD,4.0,1.5,8.0,2,37.18315
41567,Mitsubishi,Eclipse Cross ES 4WD,2020,Regular Gasoline,4-Wheel Drive,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,4.0,1.5,8.0,4,34.92809
41568,Subaru,Forester AWD,2020,Regular Gasoline,All-Wheel Drive,Automatic (AV-S7),Small Sport Utility Vehicle 4WD,4.0,2.5,7.0,4,37.882749999999994
41569,Subaru,Outback AWD,2020,Regular Gasoline,All-Wheel Drive,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,4.0,2.5,8.0,4,38.016329999999996
41570,Subaru,Outback AWD,2020,Regular Gasoline,All-Wheel Drive,Automatic (AV-S8),Small Sport Utility Vehicle 4WD,4.0,2.4,8.0,4,33.67
41571,Cadillac,Escalade 2WD,2020,Premium Gasoline,Rear-Wheel Drive,Automatic 10-spd,Standard Sport Utility Vehicle 2WD,8.0,6.2,10.0,2,21.839999999999996
41572,Chevrolet,Tahoe C1500 2WD,2020,Regular Gasoline,Rear-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 2WD,8.0,5.3,6.0,2,22.31
41573,Chevrolet,Suburban C1500 2WD,2020,Regular Gasoline,Rear-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 2WD,8.0,5.3,6.0,2,22.31
41574,Chevrolet,Tahoe C1500 2WD,2020,Regular Gasoline,Rear-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 2WD,8.0,5.3,6.0,2,22.31
41575,Chevrolet,Suburban C1500 2WD,2020,Regular Gasoline,Rear-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 2WD,8.0,5.3,6.0,2,22.31
41576,Chevrolet,Tahoe C1500 2WD,2020,Premium Gasoline,Rear-Wheel Drive,Automatic 10-spd,Standard Sport Utility Vehicle 2WD,8.0,6.2,10.0,2,21.839999999999996
41577,GMC,Yukon C1500 2WD,2020,Regular Gasoline,Rear-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 2WD,8.0,5.3,6.0,2,22.31
41578,GMC,Yukon C1500 XL 2WD,2020,Regular Gasoline,Rear-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 2WD,8.0,5.3,6.0,2,22.31
41579,GMC,Yukon C1500 2WD,2020,Regular Gasoline,Rear-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 2WD,8.0,5.3,6.0,2,22.31
41580,GMC,Yukon C1500 XL 2WD,2020,Regular Gasoline,Rear-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 2WD,8.0,5.3,6.0,2,22.31
41581,GMC,Yukon C1500 2WD,2020,Premium Gasoline,Rear-Wheel Drive,Automatic 10-spd,Standard Sport Utility Vehicle 2WD,8.0,6.2,10.0,2,21.839999999999996
41582,GMC,Yukon C1500 XL 2WD,2020,Premium Gasoline,Rear-Wheel Drive,Automatic 10-spd,Standard Sport Utility Vehicle 2WD,8.0,6.2,10.0,2,21.839999999999996
41583,Cadillac,Escalade 4WD,2020,Premium Gasoline,4-Wheel Drive,Automatic 10-spd,Standard Sport Utility Vehicle 4WD,8.0,6.2,10.0,4,20.932829999999996
41584,Chevrolet,Tahoe K1500 4WD,2020,Regular Gasoline,4-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 4WD,8.0,5.3,6.0,4,21.38541
41585,Chevrolet,Tahoe K1500 4WD,2020,Regular Gasoline,4-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 4WD,8.0,5.3,6.0,4,21.869999999999997
41586,Chevrolet,Suburban K1500 4WD,2020,Regular Gasoline,4-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 4WD,8.0,5.3,6.0,4,20.64688
41587,Chevrolet,Tahoe K1500 4WD,2020,Premium Gasoline,4-Wheel Drive,Automatic 10-spd,Standard Sport Utility Vehicle 4WD,8.0,6.2,10.0,4,21.35
41588,GMC,Yukon K1500 XL 4WD,2020,Regular Gasoline,4-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 4WD,8.0,5.3,6.0,4,20.64688
41589,GMC,Yukon K1500 4WD,2020,Regular Gasoline,4-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 4WD,8.0,5.3,6.0,4,21.869999999999997
41590,GMC,Yukon K1500 XL 4WD,2020,Premium Gasoline,4-Wheel Drive,Automatic 10-spd,Standard Sport Utility Vehicle 4WD,8.0,6.2,10.0,4,20.09
41591,GMC,Yukon K1500 4WD,2020,Premium Gasoline,4-Wheel Drive,Automatic 10-spd,Standard Sport Utility Vehicle 4WD,8.0,6.2,10.0,4,21.35
41595,Audi,R8 Spyder AWD,2020,Premium Gasoline,All-Wheel Drive,Automatic (AM-S7),Two Seaters,10.0,5.2,7.0,4,19.273989999999998
41596,Mercedes-Benz,AMG GT C Coupe,2020,Premium Gasoline,Rear-Wheel Drive,Automatic (AM7),Two Seaters,8.0,4.0,7.0,2,22.01
41597,Kia,Stinger AWD,2020,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.0,8.0,4,31.29
41598,Kia,Stinger RWD,2020,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Midsize Cars,4.0,2.0,8.0,2,31.801589999999997
41599,Kia,Stinger AWD,2020,Premium Gasoline,All-Wheel Drive,Automatic (S8),Midsize Cars,6.0,3.3,8.0,4,24.23961
41600,Kia,Stinger RWD,2020,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Midsize Cars,6.0,3.3,8.0,2,24.899459999999998
41601,Kia,Sorento FWD,2020,Regular Gasoline,Front-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 2WD,4.0,2.4,6.0,2,31.81
41602,Kia,Sorento FWD,2020,Regular Gasoline,Front-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 2WD,6.0,3.3,8.0,2,28.23715
41603,Kia,Sorento AWD,2020,Regular Gasoline,All-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 4WD,4.0,2.4,6.0,4,29.75
41604,Kia,Sorento AWD,2020,Regular Gasoline,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,6.0,3.3,8.0,4,26.781620000000004
41605,Chevrolet,Suburban C1500 2WD,2020,Premium Gasoline,Rear-Wheel Drive,Automatic 10-spd,Standard Sport Utility Vehicle 2WD,8.0,6.2,10.0,2,21.839999999999996
41606,Chevrolet,Suburban K1500 4WD,2020,Premium Gasoline,4-Wheel Drive,Automatic 10-spd,Standard Sport Utility Vehicle 4WD,8.0,6.2,10.0,4,20.09
41607,Porsche,Cayenne Turbo,2020,Premium Gasoline,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,8.0,4.0,8.0,4,21.369999999999997
41608,Fiat,124 Spider,2020,Premium Gasoline,Rear-Wheel Drive,Automatic 6-spd,Two Seaters,4.0,1.4,6.0,2,38.86
41609,Fiat,124 Spider,2020,Premium Gasoline,Rear-Wheel Drive,Manual 6-spd,Two Seaters,4.0,1.4,6.0,2,39.32
41610,Nissan,GT-R,2020,Premium Gasoline,All-Wheel Drive,Automatic (AM-S6),Subcompact Cars,6.0,3.8,6.0,4,22.73728
41611,Genesis,G90 AWD,2020,Premium Gasoline,All-Wheel Drive,Automatic (S8),Large Cars,6.0,3.3,8.0,4,25.53
41612,Genesis,G90 RWD,2020,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Large Cars,6.0,3.3,8.0,2,25.9
41613,Genesis,G90 AWD,2020,Premium Gasoline,All-Wheel Drive,Automatic (S8),Large Cars,8.0,5.0,8.0,4,22.89
41614,Genesis,G90 RWD,2020,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Large Cars,8.0,5.0,8.0,2,23.68
41616,Chevrolet,Colorado 2WD,2020,Regular Gasoline,Rear-Wheel Drive,Automatic 8-spd,Small Pickup Trucks 2WD,6.0,3.6,8.0,2,25.75
41617,Chevrolet,Colorado 2WD,2020,Regular Gasoline,Rear-Wheel Drive,Automatic 6-spd,Small Pickup Trucks 2WD,4.0,2.5,6.0,2,28.049999999999997
41619,GMC,Canyon 2WD,2020,Regular Gasoline,Rear-Wheel Drive,Automatic 8-spd,Small Pickup Trucks 2WD,6.0,3.6,8.0,2,25.75
41620,GMC,Canyon 2WD,2020,Regular Gasoline,Rear-Wheel Drive,Automatic 6-spd,Small Pickup Trucks 2WD,4.0,2.5,6.0,2,28.049999999999997
41623,Chevrolet,Colorado 4WD,2020,Regular Gasoline,4-Wheel Drive,Automatic 8-spd,Small Pickup Trucks 4WD,6.0,3.6,8.0,4,24.58905
41624,Chevrolet,Colorado ZR2 4WD,2020,Regular Gasoline,4-Wheel Drive,Automatic 8-spd,Small Pickup Trucks 4WD,6.0,3.6,8.0,4,21.75
41625,Chevrolet,Colorado 4WD,2020,Regular Gasoline,4-Wheel Drive,Automatic 6-spd,Small Pickup Trucks 4WD,4.0,2.5,6.0,4,26.54282
41627,GMC,Canyon 4WD,2020,Regular Gasoline,4-Wheel Drive,Automatic 8-spd,Small Pickup Trucks 4WD,6.0,3.6,8.0,4,24.58905
41628,GMC,Canyon 4WD,2020,Regular Gasoline,4-Wheel Drive,Automatic 6-spd,Small Pickup Trucks 4WD,4.0,2.5,6.0,4,26.54282
41629,Ford,EcoSport FWD,2020,Regular Gasoline,Front-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 2WD,3.0,1.0,6.0,2,39.01312
41630,Ford,EcoSport AWD,2020,Regular Gasoline,All-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 4WD,4.0,2.0,6.0,4,33.4221
41631,Chevrolet,Suburban K1500 4WD,2020,Regular Gasoline,4-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 4WD,8.0,5.3,6.0,4,20.483869999999996
41632,GMC,Yukon K1500 XL 4WD,2020,Regular Gasoline,4-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 4WD,8.0,5.3,6.0,4,20.483869999999996
41633,GMC,Yukon K1500 4WD,2020,Regular Gasoline,4-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 4WD,8.0,5.3,6.0,4,21.38541
41636,Land Rover,Range Rover,2020,Premium Gasoline,4-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,8.0,5.0,8.0,4,23.069999999999997
41637,Land Rover,Range Rover LWB,2020,Premium Gasoline,4-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,8.0,5.0,8.0,4,22.88
41638,Land Rover,Range Rover SVA,2020,Premium Gasoline,4-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,8.0,5.0,8.0,4,19.509999999999998
41639,Land Rover,Range Rover LWB SVA,2020,Premium Gasoline,4-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,8.0,5.0,8.0,4,18.919999999999998
41640,Land Rover,Range Rover Sport,2020,Premium Gasoline,4-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,8.0,5.0,8.0,4,23.71
41641,Land Rover,Range Rover Sport SVR,2020,Premium Gasoline,4-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,8.0,5.0,8.0,4,20.659999999999997
41642,BMW,Z4 sDrive30i,2020,Premium Gasoline,Rear-Wheel Drive,Automatic (S8),Two Seaters,4.0,2.0,8.0,2,35.7863
41643,Jaguar,F-Type SVR AWD Coupe,2020,Premium Gasoline,All-Wheel Drive,Automatic (S8),Two Seaters,8.0,5.0,8.0,4,23.57867
41644,Jaguar,F-Type SVR AWD Convertible,2020,Premium Gasoline,All-Wheel Drive,Automatic (S8),Two Seaters,8.0,5.0,8.0,4,23.57867
41645,Chevrolet,Camaro,2020,Regular Gasoline,Rear-Wheel Drive,Automatic (S10),Subcompact Cars,6.0,3.6,10.0,2,29.18871
41646,Chevrolet,Camaro,2020,Premium Gasoline,Rear-Wheel Drive,Automatic (S10),Subcompact Cars,8.0,6.2,10.0,2,24.97265
41647,Buick,Regal AWD,2020,Regular Gasoline,All-Wheel Drive,Automatic (S9),Midsize Cars,6.0,3.6,9.0,4,27.799999999999997
41650,Fiat,500 L,2020,Premium Gasoline,Front-Wheel Drive,Automatic 6-spd,Small Station Wagons,4.0,1.4,6.0,2,32.42
41651,Ram,1500 2WD,2020,Regular Gasoline,Rear-Wheel Drive,Automatic 8-spd,Standard Pickup Trucks 2WD,6.0,3.6,8.0,2,27.98362
41652,Ram,1500 2WD,2020,Midgrade Gasoline,Rear-Wheel Drive,Automatic 8-spd,Standard Pickup Trucks 2WD,8.0,5.7,8.0,2,24.14497
41653,Ram,1500 2WD,2020,Midgrade Gasoline,Rear-Wheel Drive,Automatic 8-spd,Standard Pickup Trucks 2WD,8.0,5.7,8.0,2,21.93497
41654,Ram,1500 HFE 2WD,2020,Regular Gasoline,Rear-Wheel Drive,Automatic 8-spd,Standard Pickup Trucks 2WD,6.0,3.6,8.0,2,29.089999999999996
41655,Ram,1500 4WD,2020,Regular Gasoline,4-Wheel Drive,Automatic 8-spd,Standard Pickup Trucks 4WD,6.0,3.6,8.0,4,27.209999999999997
41656,Ram,1500 4WD,2020,Midgrade Gasoline,4-Wheel Drive,Automatic 8-spd,Standard Pickup Trucks 4WD,8.0,5.7,8.0,4,23.74747
41657,Ram,1500 4WD,2020,Midgrade Gasoline,4-Wheel Drive,Automatic 8-spd,Standard Pickup Trucks 4WD,8.0,5.7,8.0,4,21.509999999999998
41658,Acura,MDX FWD,2020,Premium Gasoline,Front-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 2WD,6.0,3.5,9.0,2,30.5
41659,Jeep,Cherokee FWD,2020,Regular Gasoline,Front-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 2WD,4.0,2.0,9.0,2,33.65642
41660,Jeep,Cherokee FWD,2020,Regular Gasoline,Front-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 2WD,4.0,2.4,9.0,2,32.89487
41661,Jeep,Cherokee FWD,2020,Regular Gasoline,Front-Wheel Drive,Automatic 9-spd,Small Sport Utility Vehicle 2WD,6.0,3.2,9.0,2,29.728829999999995
41663,Acura,MDX AWD,2020,Premium Gasoline,All-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 4WD,6.0,3.5,9.0,4,28.36
41664,Acura,MDX AWD A-SPEC,2020,Premium Gasoline,All-Wheel Drive,Automatic (S9),Small Sport Utility Vehicle 4WD,6.0,3.5,9.0,4,27.349999999999998
41665,Acura,MDX Hybrid AWD,2020,Premium Gasoline,All-Wheel Drive,Automatic (AM-S7),Small Sport Utility Vehicle 4WD,6.0,3.0,7.0,4,35.81752
